,0,1,2,3
846,Either Diamond or Joey is a soldier[SEP]Diamond is a soldier,Either Diamond or Joey is a soldier[SEP]Joey is a soldier,Either Joey or Diamond is a soldier[SEP]Diamond is a soldier,Either Joey or Diamond is a soldier[SEP]Joey is a soldier
847,Either Carly or Cole is a lifeguard[SEP]Carly is a lifeguard,Either Carly or Cole is a lifeguard[SEP]Cole is a lifeguard,Either Cole or Carly is a lifeguard[SEP]Carly is a lifeguard,Either Cole or Carly is a lifeguard[SEP]Cole is a lifeguard
848,Either Kia or Bill is a musician[SEP]Kia is a musician,Either Kia or Bill is a musician[SEP]Bill is a musician,Either Bill or Kia is a musician[SEP]Kia is a musician,Either Bill or Kia is a musician[SEP]Bill is a musician
849,Either Janice or Brady is a plumber[SEP]Janice is a plumber,Either Janice or Brady is a plumber[SEP]Brady is a plumber,Either Brady or Janice is a plumber[SEP]Janice is a plumber,Either Brady or Janice is a plumber[SEP]Brady is a plumber
850,Either Abigail or Dustin is a historian[SEP]Abigail is a historian,Either Abigail or Dustin is a historian[SEP]Dustin is a historian,Either Dustin or Abigail is a historian[SEP]Abigail is a historian,Either Dustin or Abigail is a historian[SEP]Dustin is a historian
851,Either Dawn or Cole is a magician[SEP]Dawn is a magician,Either Dawn or Cole is a magician[SEP]Cole is a magician,Either Cole or Dawn is a magician[SEP]Dawn is a magician,Either Cole or Dawn is a magician[SEP]Cole is a magician
852,Either Shevon or Eddie is an entrepreneur[SEP]Shevon is an entrepreneur,Either Shevon or Eddie is an entrepreneur[SEP]Eddie is an entrepreneur,Either Eddie or Shevon is an entrepreneur[SEP]Shevon is an entrepreneur,Either Eddie or Shevon is an entrepreneur[SEP]Eddie is an entrepreneur
853,Either Claire or Ron is an employment[SEP]Claire is an employment,Either Claire or Ron is an employment[SEP]Ron is an employment,Either Ron or Claire is an employment[SEP]Claire is an employment,Either Ron or Claire is an employment[SEP]Ron is an employment
854,Either Jane or Connor is a musician[SEP]Jane is a musician,Either Jane or Connor is a musician[SEP]Connor is a musician,Either Connor or Jane is a musician[SEP]Jane is a musician,Either Connor or Jane is a musician[SEP]Connor is a musician
855,Either Amy or Jorge is a boxer[SEP]Amy is a boxer,Either Amy or Jorge is a boxer[SEP]Jorge is a boxer,Either Jorge or Amy is a boxer[SEP]Amy is a boxer,Either Jorge or Amy is a boxer[SEP]Jorge is a boxer
856,Either Susie or Sam is an engineer[SEP]Susie is an engineer,Either Susie or Sam is an engineer[SEP]Sam is an engineer,Either Sam or Susie is an engineer[SEP]Susie is an engineer,Either Sam or Susie is an engineer[SEP]Sam is an engineer
857,Either Kassidy or Terrance is a housekeeper[SEP]Kassidy is a housekeeper,Either Kassidy or Terrance is a housekeeper[SEP]Terrance is a housekeeper,Either Terrance or Kassidy is a housekeeper[SEP]Kassidy is a housekeeper,Either Terrance or Kassidy is a housekeeper[SEP]Terrance is a housekeeper
858,Either Katie or LeShawn is a counselor[SEP]Katie is a counselor,Either Katie or LeShawn is a counselor[SEP]LeShawn is a counselor,Either LeShawn or Katie is a counselor[SEP]Katie is a counselor,Either LeShawn or Katie is a counselor[SEP]LeShawn is a counselor
859,Either Shaniqua or Jim is a photographer[SEP]Shaniqua is a photographer,Either Shaniqua or Jim is a photographer[SEP]Jim is a photographer,Either Jim or Shaniqua is a photographer[SEP]Shaniqua is a photographer,Either Jim or Shaniqua is a photographer[SEP]Jim is a photographer
860,Either Kia or Robert is a housekeeper[SEP]Kia is a housekeeper,Either Kia or Robert is a housekeeper[SEP]Robert is a housekeeper,Either Robert or Kia is a housekeeper[SEP]Kia is a housekeeper,Either Robert or Kia is a housekeeper[SEP]Robert is a housekeeper
861,Either Fabioloa or Aaron is a boxer[SEP]Fabioloa is a boxer,Either Fabioloa or Aaron is a boxer[SEP]Aaron is a boxer,Either Aaron or Fabioloa is a boxer[SEP]Fabioloa is a boxer,Either Aaron or Fabioloa is a boxer[SEP]Aaron is a boxer
862,Either Susie or Malik is an analyst[SEP]Susie is an analyst,Either Susie or Malik is an analyst[SEP]Malik is an analyst,Either Malik or Susie is an analyst[SEP]Susie is an analyst,Either Malik or Susie is an analyst[SEP]Malik is an analyst
863,Either Shiloh or Jaleel is a supervisor[SEP]Shiloh is a supervisor,Either Shiloh or Jaleel is a supervisor[SEP]Jaleel is a supervisor,Either Jaleel or Shiloh is a supervisor[SEP]Shiloh is a supervisor,Either Jaleel or Shiloh is a supervisor[SEP]Jaleel is a supervisor
864,Either Juliette or Tim is an architect[SEP]Juliette is an architect,Either Juliette or Tim is an architect[SEP]Tim is an architect,Either Tim or Juliette is an architect[SEP]Juliette is an architect,Either Tim or Juliette is an architect[SEP]Tim is an architect
865,Either Janet or Connor is an entrepreneur[SEP]Janet is an entrepreneur,Either Janet or Connor is an entrepreneur[SEP]Connor is an entrepreneur,Either Connor or Janet is an entrepreneur[SEP]Janet is an entrepreneur,Either Connor or Janet is an entrepreneur[SEP]Connor is an entrepreneur
866,Either Beth or Won Lee is a librarian[SEP]Beth is a librarian,Either Beth or Won Lee is a librarian[SEP]Won Lee is a librarian,Either Won Lee or Beth is a librarian[SEP]Beth is a librarian,Either Won Lee or Beth is a librarian[SEP]Won Lee is a librarian
867,Either Katie or Joey is a guard[SEP]Katie is a guard,Either Katie or Joey is a guard[SEP]Joey is a guard,Either Joey or Katie is a guard[SEP]Katie is a guard,Either Joey or Katie is a guard[SEP]Joey is a guard
868,Either Cathy or Rajeev is an author[SEP]Cathy is an author,Either Cathy or Rajeev is an author[SEP]Rajeev is an author,Either Rajeev or Cathy is an author[SEP]Cathy is an author,Either Rajeev or Cathy is an author[SEP]Rajeev is an author
869,Either Jane or Cody is a coach[SEP]Jane is a coach,Either Jane or Cody is a coach[SEP]Cody is a coach,Either Cody or Jane is a coach[SEP]Jane is a coach,Either Cody or Jane is a coach[SEP]Cody is a coach
870,Either Jacqui or DeShawn is an attendant[SEP]Jacqui is an attendant,Either Jacqui or DeShawn is an attendant[SEP]DeShawn is an attendant,Either DeShawn or Jacqui is an attendant[SEP]Jacqui is an attendant,Either DeShawn or Jacqui is an attendant[SEP]DeShawn is an attendant
871,Either Beyonce or Cadan is a designer[SEP]Beyonce is a designer,Either Beyonce or Cadan is a designer[SEP]Cadan is a designer,Either Cadan or Beyonce is a designer[SEP]Beyonce is a designer,Either Cadan or Beyonce is a designer[SEP]Cadan is a designer
872,Either Paula or Ramon is an aeronautical engineer[SEP]Paula is an aeronautical engineer,Either Paula or Ramon is an aeronautical engineer[SEP]Ramon is an aeronautical engineer,Either Ramon or Paula is an aeronautical engineer[SEP]Paula is an aeronautical engineer,Either Ramon or Paula is an aeronautical engineer[SEP]Ramon is an aeronautical engineer
873,Either Benny or Zack is a radiologist[SEP]Benny is a radiologist,Either Benny or Zack is a radiologist[SEP]Zack is a radiologist,Either Zack or Benny is a radiologist[SEP]Benny is a radiologist,Either Zack or Benny is a radiologist[SEP]Zack is a radiologist
874,Either Cindy or Sudeep is a construction worker[SEP]Cindy is a construction worker,Either Cindy or Sudeep is a construction worker[SEP]Sudeep is a construction worker,Either Sudeep or Cindy is a construction worker[SEP]Cindy is a construction worker,Either Sudeep or Cindy is a construction worker[SEP]Sudeep is a construction worker
875,Either Fabioloa or Miguel is a prosecutor[SEP]Fabioloa is a prosecutor,Either Fabioloa or Miguel is a prosecutor[SEP]Miguel is a prosecutor,Either Miguel or Fabioloa is a prosecutor[SEP]Fabioloa is a prosecutor,Either Miguel or Fabioloa is a prosecutor[SEP]Miguel is a prosecutor
876,Either Jen or Billy is an economist[SEP]Jen is an economist,Either Jen or Billy is an economist[SEP]Billy is an economist,Either Billy or Jen is an economist[SEP]Jen is an economist,Either Billy or Jen is an economist[SEP]Billy is an economist
877,Either Camille or Raymond is a boxer[SEP]Camille is a boxer,Either Camille or Raymond is a boxer[SEP]Raymond is a boxer,Either Raymond or Camille is a boxer[SEP]Camille is a boxer,Either Raymond or Camille is a boxer[SEP]Raymond is a boxer
878,Either Kassandra or Won Lee is a historian[SEP]Kassandra is a historian,Either Kassandra or Won Lee is a historian[SEP]Won Lee is a historian,Either Won Lee or Kassandra is a historian[SEP]Kassandra is a historian,Either Won Lee or Kassandra is a historian[SEP]Won Lee is a historian
879,Either Tina or Joe is a mechanic[SEP]Tina is a mechanic,Either Tina or Joe is a mechanic[SEP]Joe is a mechanic,Either Joe or Tina is a mechanic[SEP]Tina is a mechanic,Either Joe or Tina is a mechanic[SEP]Joe is a mechanic
880,Either Precious or Thorn is a composer[SEP]Precious is a composer,Either Precious or Thorn is a composer[SEP]Thorn is a composer,Either Thorn or Precious is a composer[SEP]Precious is a composer,Either Thorn or Precious is a composer[SEP]Thorn is a composer
881,Either Kathy or Steven is a CEO[SEP]Kathy is a CEO,Either Kathy or Steven is a CEO[SEP]Steven is a CEO,Either Steven or Kathy is a CEO[SEP]Kathy is a CEO,Either Steven or Kathy is a CEO[SEP]Steven is a CEO
882,Either Emily or Robert is a surgeon[SEP]Emily is a surgeon,Either Emily or Robert is a surgeon[SEP]Robert is a surgeon,Either Robert or Emily is a surgeon[SEP]Emily is a surgeon,Either Robert or Emily is a surgeon[SEP]Robert is a surgeon
883,Either Shaniqua or Laquan is a lawn mower[SEP]Shaniqua is a lawn mower,Either Shaniqua or Laquan is a lawn mower[SEP]Laquan is a lawn mower,Either Laquan or Shaniqua is a lawn mower[SEP]Shaniqua is a lawn mower,Either Laquan or Shaniqua is a lawn mower[SEP]Laquan is a lawn mower
884,Either Shiloh or Jim is a hostess[SEP]Shiloh is a hostess,Either Shiloh or Jim is a hostess[SEP]Jim is a hostess,Either Jim or Shiloh is a hostess[SEP]Shiloh is a hostess,Either Jim or Shiloh is a hostess[SEP]Jim is a hostess
885,Either Jenny or Carlos is an author[SEP]Jenny is an author,Either Jenny or Carlos is an author[SEP]Carlos is an author,Either Carlos or Jenny is an author[SEP]Jenny is an author,Either Carlos or Jenny is an author[SEP]Carlos is an author
886,Either Jane or Rocco is a comedian[SEP]Jane is a comedian,Either Jane or Rocco is a comedian[SEP]Rocco is a comedian,Either Rocco or Jane is a comedian[SEP]Jane is a comedian,Either Rocco or Jane is a comedian[SEP]Rocco is a comedian
887,Either Jennifer or Jafari is a performing artist[SEP]Jennifer is a performing artist,Either Jennifer or Jafari is a performing artist[SEP]Jafari is a performing artist,Either Jafari or Jennifer is a performing artist[SEP]Jennifer is a performing artist,Either Jafari or Jennifer is a performing artist[SEP]Jafari is a performing artist
888,Either Jane or Aaron is a prosecutor[SEP]Jane is a prosecutor,Either Jane or Aaron is a prosecutor[SEP]Aaron is a prosecutor,Either Aaron or Jane is a prosecutor[SEP]Jane is a prosecutor,Either Aaron or Jane is a prosecutor[SEP]Aaron is a prosecutor
889,Either Fabioloa or Marcus is a physicist[SEP]Fabioloa is a physicist,Either Fabioloa or Marcus is a physicist[SEP]Marcus is a physicist,Either Marcus or Fabioloa is a physicist[SEP]Fabioloa is a physicist,Either Marcus or Fabioloa is a physicist[SEP]Marcus is a physicist
890,Either Maya or D'quan is a manager[SEP]Maya is a manager,Either Maya or D'quan is a manager[SEP]D'quan is a manager,Either D'quan or Maya is a manager[SEP]Maya is a manager,Either D'quan or Maya is a manager[SEP]D'quan is a manager
891,Either Amy or Kevin is a lawyer[SEP]Amy is a lawyer,Either Amy or Kevin is a lawyer[SEP]Kevin is a lawyer,Either Kevin or Amy is a lawyer[SEP]Amy is a lawyer,Either Kevin or Amy is a lawyer[SEP]Kevin is a lawyer
892,Either Sharon or Thomas is a fireman[SEP]Sharon is a fireman,Either Sharon or Thomas is a fireman[SEP]Thomas is a fireman,Either Thomas or Sharon is a fireman[SEP]Sharon is a fireman,Either Thomas or Sharon is a fireman[SEP]Thomas is a fireman
893,Either Raven or Tim is an army[SEP]Raven is an army,Either Raven or Tim is an army[SEP]Tim is an army,Either Tim or Raven is an army[SEP]Raven is an army,Either Tim or Raven is an army[SEP]Tim is an army
894,Either Ruby or Won San Lee is an astronomer[SEP]Ruby is an astronomer,Either Ruby or Won San Lee is an astronomer[SEP]Won San Lee is an astronomer,Either Won San Lee or Ruby is an astronomer[SEP]Ruby is an astronomer,Either Won San Lee or Ruby is an astronomer[SEP]Won San Lee is an astronomer
895,Either Erica or Jacob is a photographer[SEP]Erica is a photographer,Either Erica or Jacob is a photographer[SEP]Jacob is a photographer,Either Jacob or Erica is a photographer[SEP]Erica is a photographer,Either Jacob or Erica is a photographer[SEP]Jacob is a photographer
896,Either Anita or Jesus is an administrator[SEP]Anita is an administrator,Either Anita or Jesus is an administrator[SEP]Jesus is an administrator,Either Jesus or Anita is an administrator[SEP]Anita is an administrator,Either Jesus or Anita is an administrator[SEP]Jesus is an administrator
897,Either Wendy or Terrance is a chef[SEP]Wendy is a chef,Either Wendy or Terrance is a chef[SEP]Terrance is a chef,Either Terrance or Wendy is a chef[SEP]Wendy is a chef,Either Terrance or Wendy is a chef[SEP]Terrance is a chef
898,Either Vrenna or Terrell is a mechanic[SEP]Vrenna is a mechanic,Either Vrenna or Terrell is a mechanic[SEP]Terrell is a mechanic,Either Terrell or Vrenna is a mechanic[SEP]Vrenna is a mechanic,Either Terrell or Vrenna is a mechanic[SEP]Terrell is a mechanic
899,Either Joan or Greg is a janitor[SEP]Joan is a janitor,Either Joan or Greg is a janitor[SEP]Greg is a janitor,Either Greg or Joan is a janitor[SEP]Joan is a janitor,Either Greg or Joan is a janitor[SEP]Greg is a janitor
900,Either Greta or Jim is a barber[SEP]Greta is a barber,Either Greta or Jim is a barber[SEP]Jim is a barber,Either Jim or Greta is a barber[SEP]Greta is a barber,Either Jim or Greta is a barber[SEP]Jim is a barber
901,Either Tessa or Cole is a counselor[SEP]Tessa is a counselor,Either Tessa or Cole is a counselor[SEP]Cole is a counselor,Either Cole or Tessa is a counselor[SEP]Tessa is a counselor,Either Cole or Tessa is a counselor[SEP]Cole is a counselor
902,Either Susan or Zack is a scientist[SEP]Susan is a scientist,Either Susan or Zack is a scientist[SEP]Zack is a scientist,Either Zack or Susan is a scientist[SEP]Susan is a scientist,Either Zack or Susan is a scientist[SEP]Zack is a scientist
903,Either Monica or Tyrone is a postman[SEP]Monica is a postman,Either Monica or Tyrone is a postman[SEP]Tyrone is a postman,Either Tyrone or Monica is a postman[SEP]Monica is a postman,Either Tyrone or Monica is a postman[SEP]Tyrone is a postman
904,Either Ruby or Jamel is a security guard[SEP]Ruby is a security guard,Either Ruby or Jamel is a security guard[SEP]Jamel is a security guard,Either Jamel or Ruby is a security guard[SEP]Ruby is a security guard,Either Jamel or Ruby is a security guard[SEP]Jamel is a security guard
905,Either Melissa or Bill is a diplomat[SEP]Melissa is a diplomat,Either Melissa or Bill is a diplomat[SEP]Bill is a diplomat,Either Bill or Melissa is a diplomat[SEP]Melissa is a diplomat,Either Bill or Melissa is a diplomat[SEP]Bill is a diplomat
906,Either Sally or Denny is a producer[SEP]Sally is a producer,Either Sally or Denny is a producer[SEP]Denny is a producer,Either Denny or Sally is a producer[SEP]Sally is a producer,Either Denny or Sally is a producer[SEP]Denny is a producer
907,Either Craig or Denny is a farmer[SEP]Craig is a farmer,Either Craig or Denny is a farmer[SEP]Denny is a farmer,Either Denny or Craig is a farmer[SEP]Craig is a farmer,Either Denny or Craig is a farmer[SEP]Denny is a farmer
908,Either Candice or Carlos is a scientist[SEP]Candice is a scientist,Either Candice or Carlos is a scientist[SEP]Carlos is a scientist,Either Carlos or Candice is a scientist[SEP]Candice is a scientist,Either Carlos or Candice is a scientist[SEP]Carlos is a scientist
909,Either Claire or Andrew is an army[SEP]Claire is an army,Either Claire or Andrew is an army[SEP]Andrew is an army,Either Andrew or Claire is an army[SEP]Claire is an army,Either Andrew or Claire is an army[SEP]Andrew is an army
